name,base_price,type,vendor
Supply Cloud 249,79.00,Hybrid,Software Vala
Supply Expert 125,399.00,Hybrid,Software Vala
Supply Expert 236,29.00,Offline,Software Vala
Supply Intelligence 52,49.00,Offline,Software Vala
Supply Manager 169,299.00,Mobile,Software Vala
Supply Manager 288,2999.00,Offline,Software Vala
Supply Master 122,599.00,SaaS,Software Vala
Supply Master 18,4999.00,Offline,Software Vala
Supply Master 209,79.00,SaaS,Software Vala
Supply Master 227,29.00,SaaS,Software Vala
Supply Master 380,2999.00,SaaS,Software Vala
Supply Online 108,49.00,Hybrid,Software Vala
Supply Online 16,599.00,Desktop,Software Vala
Supply Open Source 102,79.00,Offline,Software Vala
Supply Open Source 414,199.00,Offline,Software Vala
Supply Plus 11,4999.00,Offline,Software Vala
Supply Plus 230,1499.00,Mobile,Software Vala
Supply Plus 276,599.00,Mobile,Software Vala
Supply Plus 417,29.00,Mobile,Software Vala
Supply Pro 117,0.00,Desktop,Software Vala
Supply Pro 229,1999.00,Desktop,Software Vala
Supply Pro 407,99.00,Hybrid,Software Vala
Supply Starter 128,2999.00,Hybrid,Software Vala
Supply Starter 146,2999.00,Mobile,Software Vala
Supply Starter 274,499.00,Desktop,Software Vala
Supply Starter 404,99.00,Desktop,Software Vala
Supply Suite 104,2999.00,Hybrid,Software Vala
Supply for Flutter 366,29.00,Mobile,Software Vala
Supply for Node.js 159,1499.00,Mobile,Software Vala
Supply for Node.js 42,4999.00,Desktop,Software Vala
Supply for React 244,1499.00,SaaS,Software Vala
Supply for iOS 394,799.00,Hybrid,Software Vala
Table 360 401,999.00,SaaS,Software Vala
Table Analytics 283,1499.00,SaaS,Software Vala
Table Automation 368,399.00,Hybrid,Software Vala
Table Automation 52,399.00,Offline,Software Vala
Table Basic 118,4999.00,Mobile,Software Vala
Table Central 100,999.00,Offline,Software Vala
Table Central 273,79.00,Desktop,Software Vala
Table Central 31,29.00,Mobile,Software Vala
Table Central 39,1499.00,Hybrid,Software Vala
Table Cloud 417,4999.00,Offline,Software Vala
Table Enterprise 5,499.00,Offline,Software Vala
Table Expert 182,199.00,Hybrid,Software Vala
Table Expert 281,499.00,Hybrid,Software Vala
Table Hub 135,1499.00,Mobile,Software Vala
Table Hub 154,299.00,SaaS,Software Vala
Table Hub 203,49.00,Offline,Software Vala
Table Hub 230,1999.00,Mobile,Software Vala
Table Intelligence 136,99.00,Mobile,Software Vala
Table Intelligence 228,79.00,Mobile,Software Vala
Table Intelligence 337,499.00,Mobile,Software Vala
Table Intelligence 342,49.00,Hybrid,Software Vala
Table Plus 254,2999.00,Hybrid,Software Vala
Table Premium 259,99.00,Offline,Software Vala
Table Pro 175,2999.00,SaaS,Software Vala
Table Starter 348,1499.00,Desktop,Software Vala
Table Starter 409,99.00,Offline,Software Vala
Table Suite 108,149.00,SaaS,Software Vala
Table Suite 204,149.00,Hybrid,Software Vala
Table Suite 6,79.00,Mobile,Software Vala
Table Suite 60,49.00,Mobile,Software Vala
Table for React 113,29.00,Offline,Software Vala
Tax 360 141,799.00,Offline,Software Vala
Tax 360 349,29.00,Desktop,Software Vala
Tax 360 382,49.00,Mobile,Software Vala
Tax 360 90,49.00,Hybrid,Software Vala
Tax Analytics 117,799.00,Offline,Software Vala
Tax Analytics 218,999.00,Offline,Software Vala
Tax Basic 209,2999.00,Hybrid,Software Vala
Tax Cloud 248,199.00,Desktop,Software Vala
Tax Cloud 276,799.00,Offline,Software Vala
Tax Enterprise 123,49.00,SaaS,Software Vala
Tax Enterprise 52,299.00,Mobile,Software Vala
Tax Expert 195,1499.00,Mobile,Software Vala
Tax Expert 246,2999.00,Mobile,Software Vala
Tax Expert 335,299.00,Offline,Software Vala
Tax Hub 303,0.00,SaaS,Software Vala
Tax Intelligence 396,29.00,Mobile,Software Vala
Tax Intelligence 72,29.00,Hybrid,Software Vala
Tax Manager 20,1499.00,Desktop,Software Vala
Tax Open Source 182,1999.00,Offline,Software Vala
Tax Plus 327,1499.00,Offline,Software Vala
Tax Plus 391,2999.00,Mobile,Software Vala
Tax Premium 321,99.00,SaaS,Software Vala
Tax Premium 371,799.00,Mobile,Software Vala
Tax Starter 385,0.00,SaaS,Software Vala
Tax Starter 55,4999.00,Desktop,Software Vala
Tax Suite 304,4999.00,Mobile,Software Vala
Telemedicine Analytics 102,299.00,SaaS,Software Vala
Telemedicine Automation 150,499.00,Hybrid,Software Vala
Telemedicine Automation 187,199.00,Hybrid,Software Vala
Telemedicine Automation 214,299.00,SaaS,Software Vala
Telemedicine Basic 308,399.00,Desktop,Software Vala
Telemedicine Basic 361,0.00,SaaS,Software Vala
Telemedicine Central 145,29.00,SaaS,Software Vala
Telemedicine Central 94,499.00,Offline,Software Vala
Telemedicine Cloud 192,199.00,SaaS,Software Vala
Telemedicine Cloud 199,1999.00,Offline,Software Vala
Telemedicine Expert 193,1499.00,Desktop,Software Vala
Telemedicine Expert 396,99.00,Desktop,Software Vala
Telemedicine Hub 152,999.00,Hybrid,Software Vala
Telemedicine Hub 346,149.00,Desktop,Software Vala
Telemedicine Intelligence 321,79.00,Desktop,Software Vala
Telemedicine Intelligence 373,999.00,Mobile,Software Vala
Telemedicine Manager 277,199.00,Desktop,Software Vala
Telemedicine Master 166,299.00,Mobile,Software Vala
Telemedicine Online 372,49.00,SaaS,Software Vala
Telemedicine Plus 284,79.00,Desktop,Software Vala
Telemedicine Plus 295,799.00,Mobile,Software Vala
Telemedicine Premium 389,29.00,Hybrid,Software Vala
Telemedicine Pro 267,149.00,Hybrid,Software Vala
Telemedicine Pro 85,1499.00,Desktop,Software Vala
Telemedicine Starter 413,99.00,Offline,Software Vala
Ticket 360 363,199.00,Hybrid,Software Vala
Ticket 360 86,2999.00,Mobile,Software Vala
Ticket Analytics 107,799.00,SaaS,Software Vala
Ticket Analytics 45,0.00,Hybrid,Software Vala
Ticket Automation 96,599.00,Offline,Software Vala
Ticket Basic 171,799.00,Hybrid,Software Vala
Ticket Central 372,79.00,Offline,Software Vala
Ticket Enterprise 89,49.00,Desktop,Software Vala
Ticket Expert 147,799.00,Offline,Software Vala
Ticket Manager 188,1499.00,Desktop,Software Vala
Ticket Manager 197,99.00,Desktop,Software Vala
Ticket Manager 348,399.00,Hybrid,Software Vala
Ticket Master 276,499.00,Hybrid,Software Vala
Ticket Online 193,499.00,Desktop,Software Vala
Ticket Online 323,0.00,Desktop,Software Vala
Ticket Online 82,49.00,Desktop,Software Vala
Ticket Open Source 151,49.00,Desktop,Software Vala
Ticket Open Source 155,0.00,SaaS,Software Vala
Ticket Open Source 229,49.00,Hybrid,Software Vala
Ticket Open Source 303,1499.00,Mobile,Software Vala
Ticket Open Source 380,599.00,Offline,Software Vala
Ticket Plus 292,399.00,Desktop,Software Vala
Ticket Plus 393,1999.00,Hybrid,Software Vala
Ticket Premium 308,149.00,Desktop,Software Vala
Ticket Starter 162,2999.00,Mobile,Software Vala
Ticket Starter 375,1999.00,Desktop,Software Vala
Ticket Suite 101,2999.00,Hybrid,Software Vala
Ticket Suite 190,29.00,SaaS,Software Vala
Ticket Suite 300,1499.00,Hybrid,Software Vala
Ticket Suite 371,199.00,SaaS,Software Vala
Time Analytics 343,149.00,Desktop,Software Vala
Time Analytics 6,799.00,SaaS,Software Vala
Time Automation 75,199.00,Desktop,Software Vala
Time Basic 341,399.00,Mobile,Software Vala
Time Cloud 131,299.00,Mobile,Software Vala
Time Enterprise 194,299.00,Hybrid,Software Vala
Time Enterprise 364,199.00,Hybrid,Software Vala
Time Expert 230,199.00,Hybrid,Software Vala
Time Expert 399,149.00,Desktop,Software Vala
Time Intelligence 206,799.00,Mobile,Software Vala
Time Manager 219,1999.00,SaaS,Software Vala
Time Manager 243,799.00,SaaS,Software Vala
Time Master 225,399.00,Hybrid,Software Vala
Time Master 263,149.00,SaaS,Software Vala
Time Online 239,0.00,Desktop,Software Vala
Time Online 252,79.00,Hybrid,Software Vala
Time Online 46,999.00,Desktop,Software Vala
Time Plus 175,2999.00,Offline,Software Vala
Time Plus 176,499.00,Mobile,Software Vala
Time Plus 240,4999.00,Hybrid,Software Vala
Time Premium 138,1999.00,SaaS,Software Vala
Time Premium 393,99.00,Desktop,Software Vala
Time Pro 42,1499.00,Mobile,Software Vala
Time Starter 166,399.00,Desktop,Software Vala
Tour 360 184,299.00,Offline,Software Vala
Tour 360 274,299.00,Hybrid,Software Vala
Tour Analytics 97,1499.00,Offline,Software Vala
Tour Automation 240,49.00,Mobile,Software Vala
Tour Basic 385,999.00,Hybrid,Software Vala
Tour Central 269,49.00,Hybrid,Software Vala
Tour Cloud 362,49.00,SaaS,Software Vala
Tour Enterprise 70,79.00,Hybrid,Software Vala
Tour Expert 282,1999.00,Mobile,Software Vala
Tour Hub 103,199.00,Hybrid,Software Vala
Tour Hub 396,299.00,Offline,Software Vala
Tour Intelligence 348,199.00,Mobile,Software Vala
Tour Manager 26,29.00,SaaS,Software Vala
Tour Master 247,299.00,SaaS,Software Vala
Tour Master 272,29.00,Desktop,Software Vala
Tour Master 4,199.00,Mobile,Software Vala
Tour Online 146,29.00,Desktop,Software Vala
Tour Online 155,149.00,SaaS,Software Vala
Tour Online 313,2999.00,Hybrid,Software Vala
Tour Online 58,2999.00,Desktop,Software Vala
Tour Open Source 23,499.00,SaaS,Software Vala
Tour Open Source 349,499.00,Mobile,Software Vala
Tour Plus 397,499.00,Desktop,Software Vala
Tour Premium 200,1999.00,Offline,Software Vala
Tour Pro 157,299.00,Desktop,Software Vala
Tour Pro 218,999.00,Mobile,Software Vala
Tour Pro 364,79.00,Offline,Software Vala
Tour Starter 308,399.00,Offline,Software Vala
Tour Starter 36,799.00,Desktop,Software Vala
Transport 360 210,4999.00,Desktop,Software Vala
Transport 360 54,599.00,Offline,Software Vala
Transport Analytics 241,599.00,Desktop,Software Vala
Transport Automation 140,79.00,Hybrid,Software Vala
Transport Automation 276,4999.00,Offline,Software Vala
Transport Central 75,299.00,Offline,Software Vala
Transport Enterprise 275,999.00,Offline,Software Vala
Transport Enterprise 336,149.00,Mobile,Software Vala
Transport Expert 212,49.00,Mobile,Software Vala
Transport Expert 37,299.00,SaaS,Software Vala
Transport Hub 152,499.00,Mobile,Software Vala
Transport Intelligence 219,599.00,Offline,Software Vala
Transport Master 221,0.00,Mobile,Software Vala
Transport Master 45,599.00,Hybrid,Software Vala
Transport Online 34,0.00,Desktop,Software Vala
Transport Plus 180,799.00,SaaS,Software Vala
Transport Pro 97,999.00,Desktop,Software Vala
Transport Starter 201,799.00,Hybrid,Software Vala
Transport Suite 293,999.00,Offline,Software Vala
Transport for JavaScript 66,2999.00,Desktop,Software Vala
Travel Analytics 150,79.00,Mobile,Software Vala
Travel Analytics 321,2999.00,Hybrid,Software Vala
Travel Analytics 94,149.00,Hybrid,Software Vala
Travel Central 106,49.00,SaaS,Software Vala
Travel Central 195,49.00,Desktop,Software Vala
Travel Central 311,499.00,Desktop,Software Vala
Travel Central 410,2999.00,Desktop,Software Vala
Travel Enterprise 290,49.00,SaaS,Software Vala
Travel Enterprise 314,0.00,Hybrid,Software Vala
Travel Enterprise 343,0.00,Desktop,Software Vala
Travel Hub 152,29.00,Desktop,Software Vala
Travel Hub 328,299.00,Hybrid,Software Vala
Travel Intelligence 143,49.00,Mobile,Software Vala
Travel Intelligence 165,199.00,SaaS,Software Vala
Travel Intelligence 168,2999.00,Mobile,Software Vala
Travel Intelligence 209,499.00,Mobile,Software Vala
Travel Intelligence 317,29.00,Mobile,Software Vala
Travel Manager 108,4999.00,Mobile,Software Vala
Travel Manager 74,49.00,Hybrid,Software Vala
Travel Master 102,999.00,SaaS,Software Vala
Travel Master 7,799.00,Desktop,Software Vala
Travel Master 8,999.00,Offline,Software Vala
Travel Open Source 391,1999.00,Desktop,Software Vala
Travel Plus 111,599.00,SaaS,Software Vala
Travel Plus 284,2999.00,Hybrid,Software Vala
Travel Plus 34,2999.00,Mobile,Software Vala
Travel Premium 251,499.00,Offline,Software Vala
Travel Suite 302,99.00,Hybrid,Software Vala
Travel for Node.js 14,4999.00,SaaS,Software Vala
Ultra Accounting 160,99.00,Mobile,Software Vala
Ultra Asset 131,2999.00,Offline,Software Vala
Ultra Asset 177,599.00,Mobile,Software Vala
Ultra Asset 399,199.00,Hybrid,Software Vala
Ultra Attendance 119,499.00,Desktop,Software Vala
Ultra Attendance 293,2999.00,Desktop,Software Vala
Ultra Attendance 98,1999.00,SaaS,Software Vala
Ultra Auto 97,29.00,Mobile,Software Vala
Ultra Banking 16,4999.00,Hybrid,Software Vala
Ultra Banking 197,999.00,Hybrid,Software Vala
Ultra Banking 206,1499.00,Hybrid,Software Vala
Ultra Banking 24,2999.00,Hybrid,Software Vala
Ultra Banking 47,299.00,Mobile,Software Vala
Ultra Banking 78,99.00,Mobile,Software Vala
Ultra Booking 221,79.00,Hybrid,Software Vala
Ultra Cafe 146,4999.00,Desktop,Software Vala
Ultra Car 135,79.00,Mobile,Software Vala
Ultra Car 31,49.00,SaaS,Software Vala
Ultra Car 38,299.00,SaaS,Software Vala
Ultra Clinic 235,999.00,Offline,Software Vala
Ultra Clinic 253,1999.00,SaaS,Software Vala
Ultra Coaching 228,599.00,Hybrid,Software Vala
Ultra Coaching 388,199.00,Hybrid,Software Vala
Ultra Construction 375,99.00,Offline,Software Vala
Ultra Construction 66,49.00,SaaS,Software Vala
Ultra Contact 309,1499.00,Mobile,Software Vala
Ultra Contact 57,49.00,SaaS,Software Vala
Ultra Container 244,4999.00,Desktop,Software Vala
Ultra Customer 249,2999.00,Hybrid,Software Vala
Ultra Customer 265,999.00,Offline,Software Vala
Ultra Customer 275,199.00,SaaS,Software Vala
Ultra Customer 326,799.00,SaaS,Software Vala
Ultra Customer 410,1999.00,Desktop,Software Vala
Ultra Delivery 120,79.00,Hybrid,Software Vala
Ultra Delivery 224,599.00,SaaS,Software Vala
Ultra Delivery 361,49.00,Offline,Software Vala
Ultra Dental 268,2999.00,Offline,Software Vala
Ultra Dental 305,4999.00,SaaS,Software Vala
Ultra Dental 307,799.00,SaaS,Software Vala
Ultra Dental 312,2999.00,Offline,Software Vala
Ultra Dental 358,99.00,Desktop,Software Vala
Ultra E-commerce 180,99.00,Hybrid,Software Vala
Ultra E-commerce 229,199.00,SaaS,Software Vala
Ultra E-commerce 36,29.00,Mobile,Software Vala
Ultra ERP 270,199.00,Offline,Software Vala
Ultra Electronics 117,999.00,SaaS,Software Vala
Ultra Electronics 65,4999.00,Hybrid,Software Vala
Ultra Employee 226,29.00,SaaS,Software Vala
Ultra Event 110,2999.00,Mobile,Software Vala
Ultra Event 372,49.00,Desktop,Software Vala
Ultra Event 379,299.00,SaaS,Software Vala
Ultra Exam 188,799.00,Desktop,Software Vala
Ultra Exam 417,0.00,Mobile,Software Vala
Ultra Expense 345,4999.00,SaaS,Software Vala
Ultra Expense 404,99.00,Desktop,Software Vala
Ultra Factory 65,1999.00,Offline,Software Vala
Ultra Factory 97,299.00,Hybrid,Software Vala
Ultra Fashion 183,399.00,Offline,Software Vala
Ultra Fleet 209,149.00,Mobile,Software Vala
Ultra Flight 126,599.00,Hybrid,Software Vala
Ultra Flight 78,79.00,Desktop,Software Vala
Ultra Food 378,149.00,Desktop,Software Vala
Ultra Food 77,199.00,Hybrid,Software Vala
Ultra Food 79,1999.00,Mobile,Software Vala
Ultra Freight 16,149.00,SaaS,Software Vala
Ultra Freight 254,299.00,SaaS,Software Vala
Ultra Freight 306,2999.00,SaaS,Software Vala
Ultra Freight 32,149.00,Desktop,Software Vala
Ultra Freight 383,2999.00,Hybrid,Software Vala
Ultra Garage 180,999.00,Offline,Software Vala
Ultra Garage 313,49.00,Hybrid,Software Vala
Ultra Garage 385,1499.00,Offline,Software Vala
Ultra Grocery 135,999.00,Mobile,Software Vala
Ultra Grocery 145,79.00,Desktop,Software Vala
Ultra HRMS 284,99.00,Mobile,Software Vala
Ultra HRMS 360,2999.00,SaaS,Software Vala
Ultra HRMS 402,199.00,Hybrid,Software Vala
Ultra Helpdesk 105,199.00,Offline,Software Vala
Ultra Helpdesk 327,79.00,Hybrid,Software Vala
Ultra Helpdesk 41,0.00,Desktop,Software Vala
Ultra Helpdesk 49,99.00,Offline,Software Vala
Ultra Hospital 212,2999.00,Desktop,Software Vala
Ultra Hospital 37,149.00,Hybrid,Software Vala
Ultra Hotel 248,0.00,SaaS,Software Vala
Ultra Hotel 254,499.00,Mobile,Software Vala
Ultra Hotel 365,29.00,Desktop,Software Vala
Ultra Housing 145,2999.00,SaaS,Software Vala
Ultra Housing 191,49.00,Mobile,Software Vala
Ultra Housing 38,99.00,Hybrid,Software Vala
Ultra Housing 413,299.00,Hybrid,Software Vala
Ultra Invoice 129,199.00,SaaS,Software Vala
Ultra Kitchen 226,399.00,Hybrid,Software Vala
Ultra Lab 238,399.00,SaaS,Software Vala
Ultra Lab 400,99.00,SaaS,Software Vala
Ultra Leave 314,299.00,Desktop,Software Vala
Ultra Library 76,79.00,Mobile,Software Vala
Ultra Load 279,49.00,Desktop,Software Vala
Ultra Load 90,29.00,Desktop,Software Vala
Ultra Loan 368,299.00,Hybrid,Software Vala
Ultra MRP 308,199.00,Desktop,Software Vala
Ultra Medical 132,599.00,Mobile,Software Vala
Ultra Medical 142,29.00,Mobile,Software Vala
Ultra Medical 28,4999.00,SaaS,Software Vala
Ultra Medical 357,149.00,Mobile,Software Vala
Ultra Medical 360,799.00,Mobile,Software Vala
Ultra Medical 386,149.00,Mobile,Software Vala
Ultra Medical 66,799.00,Desktop,Software Vala
Ultra Multi-vendor 290,1499.00,Hybrid,Software Vala
Ultra Online 198,499.00,Desktop,Software Vala
Ultra Online 412,999.00,Hybrid,Software Vala
Ultra POS 72,29.00,Desktop,Software Vala
Ultra Patient 177,4999.00,Hybrid,Software Vala
Ultra Patient 354,149.00,Offline,Software Vala
Ultra Payroll 381,999.00,Desktop,Software Vala
Ultra Payroll 412,0.00,SaaS,Software Vala
Ultra Payroll 75,1999.00,Offline,Software Vala
Ultra Payroll 92,2999.00,Mobile,Software Vala
Ultra Performance 99,599.00,Offline,Software Vala
Ultra Pharmacy 230,2999.00,Offline,Software Vala
Ultra Pharmacy 288,99.00,SaaS,Software Vala
Ultra Pipeline 183,1499.00,SaaS,Software Vala
Ultra Pipeline 354,29.00,Desktop,Software Vala
Ultra Production 385,599.00,Hybrid,Software Vala
Ultra Property 29,49.00,Hybrid,Software Vala
Ultra Property 31,199.00,Hybrid,Software Vala
Ultra Property 370,399.00,Desktop,Software Vala
Ultra Quality 190,599.00,SaaS,Software Vala
Ultra Quality 191,4999.00,Offline,Software Vala
Ultra Real 203,2999.00,Mobile,Software Vala
Ultra Real 259,799.00,Offline,Software Vala
Ultra Real 93,799.00,Desktop,Software Vala
Ultra Recruitment 51,999.00,Offline,Software Vala
Ultra Recruitment 71,149.00,Desktop,Software Vala
Ultra Rental 226,0.00,SaaS,Software Vala
Ultra Rental 377,79.00,SaaS,Software Vala
Ultra Rental 9,999.00,Mobile,Software Vala
Ultra Resort 301,799.00,Desktop,Software Vala
Ultra Restaurant 363,79.00,Mobile,Software Vala
Ultra Restaurant 367,4999.00,SaaS,Software Vala
Ultra Route 233,99.00,Offline,Software Vala
Ultra Sales 237,299.00,Offline,Software Vala
Ultra Sales 27,599.00,Desktop,Software Vala
Ultra Sales 286,199.00,Offline,Software Vala
Ultra Sales 343,149.00,SaaS,Software Vala
Ultra Sales 376,149.00,SaaS,Software Vala
Ultra Sales 75,999.00,Desktop,Software Vala
Ultra School 261,2999.00,Hybrid,Software Vala
Ultra School 415,29.00,Hybrid,Software Vala
Ultra Service 109,29.00,Hybrid,Software Vala
Ultra Service 364,79.00,Mobile,Software Vala
Ultra Service 90,149.00,Desktop,Software Vala
Ultra Shipping 133,999.00,Desktop,Software Vala
